Event,KE_e,x,y,z
77418,3.57318,-515,2.58863,-259.111
77419,3.08228,-11.3663,-515,49.5718
77420,4.76775,503.832,-515,-19.6773
77421,6.908,-515,-376.474,150.122
77422,6.07415,113.817,423.036,215
77423,6.09518,-79.1735,261.829,-515
77424,3.60328,-58.8774,-515,91.1002
77425,0.988568,215.083,215.877,215
77426,7.06035,-176.76,67.5054,-515
77427,2.81221,515,197.12,175.183
77428,5.4975,515,-310.903,157.665
77429,4.67293,256.381,98.1632,215
77430,6.70884,-102.603,-515,61.899
77431,5.74772,-147.82,16.4409,-515
77432,5.92817,-515,418.727,-125.82
77433,5.76141,80.2555,19.3008,215
77434,8.51604,302.401,-172.192,-515
77435,4.22241,15.6952,53.8721,215
77436,1.94746,-515,459.033,-484.596
77437,6.96701,90.2057,160.424,215
77438,6.20973,82.6639,-515,-352.755
77439,5.29256,-287.453,-69.5008,215
77440,3.53812,-185.038,-515,-45.8378
77441,3.36506,-515,-121.452,-41.0442
77442,3.27838,256.618,515,-30.5916
77443,2.69406,-515,228.012,-365.455
77444,3.95977,-271.841,515,-451.46
77445,0.470122,-16.3222,-515,155.686
77446,1.90546,-1.06446,-15.9055,215
77447,2.63764,-277.826,-284.804,215
77448,4.98789,-515,-319.509,15.415
77449,4.19304,-515,237.987,-252.316
77450,3.71744,221.133,515,-187.915
77451,4.86671,-184.839,515,-55.0275
77452,4.16899,-515,-108.829,-416.748
77453,2.55906,482.72,-515,-161.344
77454,3.06918,-477.792,49.177,-515
77455,5.10768,28.1914,-50.9549,215
77456,7.37305,42.564,-515,-488.807
77457,3.16759,22.7101,515,-61.6383
77458,3.72682,-482.104,-186.274,215
77459,7.10815,-181.039,-318.074,215
77460,0.64604,515,-506.855,168.723
77461,3.41025,515,-328.218,30.1195
77462,3.79326,-23.6427,-62.5498,215
77463,0.140872,515,-46.4755,206.61
77464,1.67403,6.03273,-30.4352,215
77465,7.62829,-515,-202.166,-10.1729
77466,2.98145,183.172,124.744,215
77467,1.60558,-284.149,-236.562,215
77468,2.38871,10.2905,-20.1191,215
77469,4.99774,419.679,114.073,215
77470,7.17165,-310.448,-515,177.355
77471,3.23281,-208.447,-199.481,-515
77472,3.05911,-313.991,-365.081,215
77473,4.05964,-515,0.412621,-183.524
77474,0.85263,-73.0943,-158.931,-515
77475,0.536454,39.1994,102.591,215
77476,1.81862,221.636,388.585,-515
77477,7.59647,336.48,-453.171,215
77478,2.60725,-181.874,141.473,-515
77479,4.55436,51.703,-274.252,215
77480,5.70351,-372.232,-515,54.5391
77481,3.17149,-447.273,-515,77.4002
77482,5.22666,-95.6345,302.2,215
77483,5.33057,167.9,515,139.013
77484,1.65487,490.597,-427.352,-515
77485,4.71531,-125.703,9.55813,215
77486,4.34025,-85.0215,-515,-347.094
77487,2.76541,515,-4.85392,-470.623
77488,4.94371,138.928,31.5289,215
77489,3.91486,249.736,515,194.603
77490,5.18641,6.34699,-72.2503,215
77491,4.34011,-496.169,515,-236.341
77492,3.59868,515,-345.682,-482.448
77493,1.46508,97.0274,-4.51355,215
77494,6.13379,1.0701,-132.101,215
77495,0.872596,260.978,-515,-104.752
77496,0.7351,-78.5681,8.23002,215
77497,3.89126,-89.5923,294.374,215
77498,1.51555,292.027,-515,177.778
77499,5.33601,233.028,-515,-374.992
77500,3.27766,6.69633,515,196.213
77501,5.88483,-63.8365,-74.9701,215
77502,3.52993,-389.252,515,69.7916
77503,1.97228,175.864,-515,211.889
77504,0.0109976,515,54.7544,91.359
77505,5.23262,-515,-2.85743,140.028
77506,6.27282,-282.045,515,-358.748
77507,6.03468,3.29232,-202.964,215
77508,4.59498,515,116.346,-53.2237
77509,0.646966,160.839,358.361,-515
77510,4.06844,218.454,133.04,215
77511,2.97535,-451.579,515,-274.275
77512,0.59428,515,-260.465,145.518
77513,4.62162,24.977,515,-308.713
77514,5.80729,298.315,515,-209.727
77515,3.04682,-228.676,47.2787,215
77516,1.86463,-101.382,515,-349.27
77517,3.12917,31.2782,23.1337,215
77518,4.82761,-515,398.147,-113.488
77519,4.89614,-130.006,515,-143.637
77520,4.81064,364.626,226.679,215
77521,4.27613,507.683,105.758,-515
77522,1.75223,-515,193.698,-27.9801
77523,3.90488,-46.9069,515,-147.943
77524,0.952955,-223.225,515,108.615
77525,0.254068,-122.502,108.716,215
77526,5.53816,-515,-471.343,-335.21
77527,3.69712,-164.023,-515,-359.827
77528,0.264719,-372.676,515,-205.706
77529,3.89227,200.514,29.1691,-515
77530,5.41459,78.9392,289.921,215
77531,3.35219,327.353,-515,94.5505
77532,3.98172,253.426,-492.078,-515
77533,5.29648,205.411,-4.66684,215
77534,6.6262,-188.368,-29.247,-515
77535,9.93821,476.655,-284.18,215
77536,6.06978,-403.586,-515,104.742
77537,3.29312,-377.615,515,103.474
77538,6.05222,152.322,515,-154.462
77539,0.996611,33.3438,515,185.118
77540,4.1733,-104.701,-515,-425.608
77541,0.0267223,43.7011,-450.414,-515
77542,0.686288,515,-0.476083,39.9912
77543,1.79976,-450.776,-178.041,-515
77544,2.67247,515,-185.722,17.91
77545,6.00292,502.854,-333.124,-515
77546,3.25818,-453.213,515,-134.856
77547,3.32497,-251.443,-489.646,-515
77548,0.351334,-461.402,-24.6592,215
77549,5.47066,-144.9,-279.64,-515
77550,3.281,-109.761,515,146.392
77551,2.2848,-100.355,-145.266,215
77552,3.28864,149.45,-515,135.28
77553,4.91294,-515,10.8818,79.4946
77554,3.73746,172.022,391.655,215
77555,8.21532,-195.147,18.371,-515
77556,0.787813,-136.407,285.536,215
77557,3.26466,484.308,-18.8489,215
77558,5.89552,515,74.7717,197.145
77559,4.85589,-147.881,515,-160.397
77560,2.72219,-417.858,-494.298,-515
77561,4.34387,-515,246.697,-327.228
77562,0.94027,515,188.315,-45.1444
77563,1.0287,-515,395.529,19.1818
77564,0.392756,124.777,-515,-232.071
77565,4.40023,30.9577,100.443,215
77566,2.72293,-32.1655,-161.4,215
77567,3.30816,192.647,-58.1415,215
77568,6.72375,-515,-186.583,75.3725
77569,3.20973,166.403,-333.922,215
77570,7.48159,-15.7356,-188.533,215
77571,7.43496,139.514,-515,-469.759
77572,0.802523,-22.7384,381.783,215
77573,5.42843,-515,-201.042,177.479
77574,2.9376,515,-44.2619,-291.569
77575,2.40293,364.304,242.857,-515
77576,4.3405,515,-332.013,-105.891
77577,0.443566,351.17,373.43,215
77578,2.27377,-385.039,-382.022,215
77579,5.99024,-292.402,304.89,215
77580,3.28566,266.943,-32.3227,-515
77581,1.85563,473.091,-274.434,215
77582,9.34519,-43.7726,-382.93,215
77583,6.41661,-126.219,-515,-295.542
77584,0.295599,515,185.696,-44.1914
77585,1.08905,157.54,-515,30.7868
77586,5.52188,289.204,-515,-330.452
77587,9.07232,-182.74,89.8728,-515
77588,6.30656,-207.058,-285.865,-515
77589,7.76131,-327.773,515,91.0516
77590,3.39553,30.4347,515,173.998
77591,5.40415,124.067,145.381,-515
77592,3.10407,39.0729,343.018,215
77593,7.80334,-515,-239.66,76.484
77594,5.2561,-44.8985,-39.6708,215
77595,0.176927,78.7683,124.263,215
77596,4.46237,55.8845,-51.9035,215
77597,3.51395,57.3831,-515,-98.6524
77598,0.201104,179.719,439.084,215
77599,6.02343,-302.637,-515,185.558
77600,1.56672,-94.7753,-515,32.8295
77601,2.07867,-515,-378.971,-101.796
77602,5.85108,515,302.414,-105.602
77603,8.82549,-250.874,456.068,-515
77604,0.602386,218.142,69.0957,215
77605,4.08229,242.343,204.539,-515
77606,9.4966,515,-237.794,128.453
77607,6.02084,359.947,157.579,215
77608,5.96385,-315.9,-29.3953,-515
77609,3.74883,-515,57.3424,151.187
77610,0.646886,515,-164.816,-68.1348
77611,7.02241,-4.44603,-515,-255.921
77612,2.09177,100.733,147.648,215
77613,3.38581,-32.2145,-211.203,215
77614,3.04393,-0.811506,0.553864,215
77615,4.86807,-47.4587,515,-171.252
77616,7.41235,194.992,515,198.957
77617,6.31592,-70.7104,-104.239,215
77618,4.38334,-190.191,515,-211.403
77619,3.99771,-94.0328,155.681,215
77620,2.30326,-515,-406.444,-278.4
77621,5.20561,438.975,387.195,-515
77622,4.74471,408.639,-515,-220.028
77623,5.43279,54.1746,-515,-162.148
77624,3.29033,193.585,89.4972,-515
77625,4.54364,468.191,138.436,-515
77626,4.36139,-209.5,267.898,215
77627,0.863049,-426.979,-351.92,-515
77628,3.13473,515,-260.955,154.002
77629,3.46138,409.9,205.073,215
77630,2.2527,-106.876,142.686,215
77631,2.45541,-214.418,337.887,215
77632,1.12381,261.391,6.68398,215
77633,2.70217,41.33,-415.024,215
77634,3.77909,222.726,-515,-434.809
77635,5.95136,515,176.173,152.402
77636,5.16901,158.808,-185.489,215
77637,4.71,-515,-417.101,-27.6544
77638,6.75956,-515,37.7152,-271.253
77639,7.13078,-280.807,-515,-302.407
77640,1.50963,-515,-421.856,-254.853
77641,3.63942,515,7.39667,-134.663
77642,3.3048,-515,-162.225,-198.687
77643,4.6361,-154.927,-515,175.259
77644,4.36598,515,407.896,-11.123
77645,4.90152,-344.547,-56.7366,-515
77646,0.181785,506.834,-328.233,215
77647,4.13072,276.256,245.53,215
77648,1.83015,-78.5335,515,-438.891
77649,3.50917,59.9569,46.5482,215
77650,1.73064,-515,356.926,-426.19
77651,4.02475,106.384,150.059,-515
77652,1.83967,-515,-238.074,-326.483
77653,5.5964,137.748,110.4,215
77654,3.28689,515,-309.9,-218.216
77655,3.11642,248.701,515,18.3837
77656,2.99621,-515,-194.597,-405.835
77657,3.48299,-515,-26.8012,-235.13
77658,4.0272,-261.004,186.738,215
77659,1.39935,-211.767,226.945,215
77660,5.273,-243.353,487.174,-515
77661,3.18508,-14.2584,61.0267,215
77662,5.03757,515,162.5,78.9112
77663,6.0814,515,-189.984,53.4666
77664,9.39206,-233.703,-194.997,215
77665,4.0972,94.2694,-102.54,215
77666,5.50529,-201.34,485.286,-515
77667,5.42434,351.206,515,-66.0546
77668,1.50808,34.8639,28.0484,215
77669,6.03477,-0.360688,-53.6263,215
77670,2.90721,-515,-468.869,115.707
77671,0.249541,352.278,165.356,215
77672,4.15058,11.0718,515,-334.552
77673,0.0766201,385.98,-515,180.343
77674,3.45061,-515,70.9708,30.2983
77675,5.30307,389.072,356.513,-515
77676,2.8733,65.7005,-473.24,-515
77677,0.642123,515,120.278,108.329
77678,1.78601,127.248,515,-93.3922
77679,2.92059,47.7422,40.8537,-515
77680,3.48039,-515,-413.889,-408.699
77681,5.75817,165.89,515,2.43773
77682,8.20906,-515,262.188,-354.263
77683,8.48436,515,399.497,-241.229
77684,6.75032,515,-1.95347,162.178
77685,0.0263496,149.548,52.9069,215
77686,1.11666,-254.164,515,158.914
77687,5.6449,-95.5918,259.726,215
77688,4.75763,41.6382,-515,87.8786
77689,5.5672,458.32,283.031,-515
77690,4.94465,515,-472.923,-93.6855
77691,2.04267,111.284,71.8615,215
77692,4.06253,-515,-62.5261,-65.978
77693,1.08239,-81.9765,2.13737,-515
77694,5.61195,58.9248,515,-324.22
77695,2.04121,-357.311,515,-409.614
77696,3.42863,89.7832,99.3965,215
77697,3.61168,-239.085,252.074,215
77698,2.84317,-429.19,-196.957,215
77699,0.979717,214.473,157.485,215
77700,4.7558,-169.133,-194.484,215
77701,0.419904,380.189,-111.417,215
77702,0.603661,-100.868,-35.2318,215
77703,6.73333,-175.474,454.643,215
77704,3.30377,124.864,515,-16.3869
77705,2.63867,515,-57.3772,-99.352
77706,6.14881,-379.72,-97.7723,215
77707,1.41211,-401.465,404.429,-515
77708,2.54915,29.473,-515,-263.941
77709,4.2925,515,-224.185,-278.943
77710,3.21425,-286.494,21.269,-515
77711,3.08742,180.072,515,-193.164
77712,3.45187,115.458,-82.6484,215
77713,1.64358,-21.593,515,12.4486
77714,3.8569,205.476,-215.304,215
77715,5.11082,-515,318.177,-423.452
77716,6.2904,239.822,-515,98.8429
77717,3.84647,469.955,31.872,215
77718,1.17458,368.131,329.73,215
77719,2.84498,216.051,-515,85.5466
77720,4.58459,189.407,253.864,-515
77721,6.31859,-515,-50.0523,83.9671
77722,9.78636,-32.5942,-515,-10.9955
77723,1.29486,382.813,515,-412.01
77724,1.69262,515,37.9029,-322.616
77725,5.34242,-148.75,162.927,215
77726,5.42532,-40.6829,-515,162.858
77727,3.34966,-515,-89.1586,181.118
77728,2.78989,140.774,-515,50.8509
77729,2.00732,-515,-435.112,-61.966
77730,3.5633,328.035,14.9137,215
77731,6.31014,515,8.56202,-196.428
77732,0.300589,-297.729,515,-268.797
77733,3.66153,110.617,-112.591,215
77734,2.67771,-41.4673,95.5769,-515
77735,3.96572,-159.786,-42.1218,-515
77736,3.04439,200.523,515,-54.4792
77737,4.97138,148.439,51.0181,215
77738,5.59877,515,-396.921,-30.442
77739,4.12136,222.333,-515,-133.942
77740,1.73008,-195.413,-515,-130.157
77741,0.507391,3.87632,125.552,-515
77742,3.50318,515,229.717,-230.603
77743,0.815436,-515,-75.2568,18.4757
77744,0.908566,44.9326,-83.2793,215
77745,4.49584,-180.83,260.469,215
77746,0.320498,-130.045,-76.8188,215
77747,0.428882,-274.773,88.57,-515
77748,2.12344,381.328,515,100.469
77749,2.70053,-515,377.817,-189.878
77750,3.37465,-68.5966,24.2438,-515
77751,0.0671717,13.736,515,-223.082
77752,3.22518,213.443,515,82.0606
77753,6.2006,-259.742,-515,-294.352
77754,4.40267,117.692,-201.716,215
77755,3.57362,287.425,129.403,215
77756,5.46182,254.234,515,-224.271
77757,3.21845,515,-120.433,-168.007
77758,1.12921,-515,439.003,-73.2393
77759,4.05822,-143.028,-272.968,-515
77760,4.43589,245.043,-515,-103.782
77761,4.23477,-289.951,88.3646,-515
77762,3.23456,515,70.3972,-171.759
77763,4.47284,-297.373,515,-409.743
77764,5.81872,76.983,417.888,-515
77765,3.09768,-108.525,515,-90.697
77766,1.362,281.641,-515,-327.101
77767,3.29424,447.624,515,-49.8366
77768,0.574153,147.619,515,-396.284
77769,0.885287,156.778,-219.71,215
77770,2.70676,114.961,100.69,215
77771,6.36277,43.3182,-155.347,215
77772,6.40429,515,221.951,-71.9464
77773,5.46668,200.827,-280.864,-515
77774,3.11411,114.155,106.97,-515
77775,4.87583,-304.468,515,-274.771
77776,1.56014,515,-479.907,156.927
77777,2.98213,163.629,-283.343,215
77778,0.793751,-224.318,-376.318,215
77779,3.83207,-21.2936,86.896,215
77780,1.60404,-156.234,-412.01,215
77781,2.36556,-65.4509,102.342,215
77782,4.83404,138.589,-515,-438.966
77783,2.53231,-233.51,-108.247,-515
77784,3.32197,54.1803,60.1038,215
77785,0.334273,204.814,176.225,-515
77786,3.00942,-132.442,-20.9992,215
77787,4.44214,-515,-459.911,-175.792
77788,2.38956,0.442257,-56.5075,215
77789,5.66679,-515,163.4,52.9972
77790,2.2423,-77.4232,-56.2047,215
77791,3.80011,-167.799,515,196.862
77792,0.056782,392.009,-514.829,215
77793,4.16782,515,81.1034,-7.52733
77794,5.24337,-332.628,74.4555,215
77795,1.98016,515,32.1791,-476.99
77796,0.122061,-515,138.203,119.566
77797,4.22371,50.6919,15.0047,215
77798,6.81689,-392.28,121.461,-515
77799,6.90056,-232.406,316.026,215
77800,3.63356,-515,16.8318,-66.1638
77801,1.61403,-515,251.674,182.217
77802,5.18204,-83.7262,151.041,215
77803,7.33012,-411.356,515,-92.6566
77804,4.38454,-314.882,515,-47.364
77805,8.00632,-515,21.0741,-57.8979
77806,2.15295,25.3837,515,-175.419
77807,1.16681,191.853,-29.0101,215
77808,3.3366,515,-228.609,-196.676
77809,1.03799,-366.196,-515,-242.709
77810,1.04321,-71.606,515,-104.745
77811,3.7466,-63.4711,40.4134,215
77812,0.116639,70.108,65.6809,215
77813,7.63616,499.014,-515,158.863
77814,3.93649,515,-40.6164,-411.283
77815,1.05386,515,-259.163,169.225
77816,4.47912,-193.979,-502.913,-515
77817,1.98538,515,-357.979,-200.617
77818,2.58762,221.587,-515,-48.0592
77819,2.62016,179.676,-114.237,215
77820,3.91785,77.4716,55.8023,215
77821,1.72481,64.2428,515,23.733
77822,2.91097,248.79,470.799,-515
77823,1.67964,-261.219,515,-343.835
77824,1.37604,515,-277.278,-241.861
77825,0.344379,-231.931,-242.208,215
77826,3.32052,-515,217.956,-210.264
77827,0.731981,-515,-128.299,-10.1041
77828,7.08688,-3.26276,515,-272.851
77829,5.77149,368.18,354.681,-515
77830,7.64797,-319.404,-213.639,215
77831,5.01357,-169.941,314.838,215
77832,1.49471,-500.407,-515,-323.7
77833,5.23896,20.8127,97.1682,215
77834,0.313633,274.051,238.271,-515
77835,4.04905,20.7452,57.3391,215
77836,4.55191,3.44377,-218.442,-515
77837,0.644093,125.128,515,-490.754
77838,0.252986,-515,-68.3322,-226.814
77839,2.31889,-515,-86.3877,-387.16
77840,1.69497,515,-262.686,-422.47
77841,8.32237,-166.543,162.302,-515
77842,3.11128,-23.1649,109.222,215
77843,3.13693,-251.102,-354.949,215
77844,7.09478,63.1937,69.3139,215
77845,6.89354,-350.465,515,-313.696
77846,1.85083,-515,193.848,189.397
77847,7.40213,-515,-233.064,-378.296
77848,4.08174,-39.1471,157.723,-515
77849,8.78473,112.025,515,-8.09823
77850,4.60823,29.8927,-321.378,-515
77851,3.41037,188.584,-48.8098,215
77852,6.06922,-122.779,103.312,215
77853,4.93299,39.7571,71.5853,-515
77854,3.56876,-405.295,-383.645,-515
77855,3.84102,160.534,-409.39,-515
77856,6.10581,-515,-435.332,177.657
77857,0.262909,282.771,-185.831,215
77858,6.01683,515,244.187,-423.745
77859,1.93927,-515,-141.554,-189.971
77860,5.93983,67.8296,-7.77744,215
77861,5.32538,-90.8433,191.853,215
77862,4.0296,-156.053,-85.0186,215
77863,7.92159,457.662,-514.649,-515
77864,3.48065,-114.736,14.2123,215
77865,0.719833,57.9617,89.8354,215
77866,1.7961,5.05245,-515,-428.406
77867,4.43942,515,22.8339,83.8086
77868,3.01988,-515,120.698,-266.3
77869,1.02137,-184.364,-128.492,215
77870,5.41985,-28.5736,-43.0282,215
77871,5.35579,515,-70.892,-128.289
77872,3.48186,-128.121,515,-390.009
77873,5.27638,53.3233,27.5849,215
77874,5.94449,270.199,-130.783,-515
77875,5.79648,178.835,-79.5889,215
77876,7.54541,-483.182,383.655,215
77877,1.40324,-136.785,-515,-372.918
77878,5.62937,-515,-255.944,49.3108
77879,3.16816,111.857,303.589,-515
77880,5.10549,515,-316.361,-469.496
77881,0.264487,-289.447,-22.2117,215
77882,3.05348,-515,334.677,-471.214
77883,5.54973,373.305,-243.363,215
77884,5.60017,-237.295,-198.594,215
77885,3.32226,213.686,515,-20.1523
77886,2.07743,-164.538,515,16.3087
77887,2.21174,-51.4698,244.882,215
77888,3.09014,515,196.666,-0.997428
77889,0.0175403,-96.6338,-202.065,-515
77890,0.518649,256.98,-515,-139.52
77891,1.80493,15.2473,409.495,215
77892,2.62177,515,-188.903,211.782
77893,1.39017,-11.0551,87.2497,215
77894,2.56734,515,-384.274,-287.937
77895,0.138976,-515,-156.18,-249.137
77896,0.630373,-515,-131.615,-99.4413
77897,3.61711,-102.249,-515,73.6389
77898,8.26927,-328.39,108.113,-515
77899,6.23394,56.8708,162.509,215
77900,5.62241,-110.208,240.652,215
77901,5.18725,-173.454,515,104.238
77902,6.00055,-16.173,-515,-74.8754
77903,6.58802,-515,-497.687,-430.215
77904,4.73782,-515,443.256,-171.721
77905,5.27323,-60.6715,118.003,215
77906,7.46941,84.8919,-515,-202.995
77907,3.74262,-203.507,515,-423.047
77908,4.57821,-300.416,-515,43.0298
77909,1.74688,-429.624,-54.7486,215
77910,2.62505,150.956,51.5697,215
77911,3.61827,-121.427,243.64,215
77912,0.943522,-94.4936,-515,190.528
77913,4.04267,360.521,203.789,215
77914,1.38741,21.5789,515,93.5054
77915,3.83839,-515,-232.682,-351.416
77916,5.02037,-410.694,515,-219.555
77917,8.2088,515,133.19,-210.07
77918,4.07443,46.6013,515,130.807
77919,4.25645,453.324,27.7812,-515
77920,1.00695,343.657,264.327,-515
77921,0.43163,132.601,-119.789,-515
77922,4.84096,89.1669,292.248,215
77923,4.14185,-515,-188.05,-314.036
77924,3.97108,164.734,-65.3485,215
77925,1.71154,-515,263.98,184.562
77926,4.59494,20.6061,182.083,215
77927,4.84368,387.935,385.483,-515
77928,3.57936,180.747,115.541,215
77929,2.24373,-515,-106.54,180.986
77930,3.20567,479.076,-92.3946,215
77931,4.00225,-145.904,-515,-40.2071
77932,3.66373,515,-351.459,-302.025
77933,4.65848,-407.001,-447.942,215
77934,7.38139,49.2106,-18.1954,215
77935,1.00747,96.6284,485.244,-515
77936,3.32511,-139.468,32.878,215
77937,6.07557,237.334,-152.958,215
77938,5.12701,116.776,-515,165.239
77939,4.66059,417.646,-515,-58.6402
77940,8.09037,-45.3812,292.018,215
77941,9.58537,-515,-132.775,142.796
77942,0.604044,370.643,-515,-329.221
77943,7.45003,409.575,-515,-27.1637
77944,1.2359,499.206,210.821,215
77945,1.80616,192.548,-515,-257.118
77946,4.02793,136.832,55.2316,215
77947,3.48341,-305.485,-515,105.324
77948,4.54884,-32.3794,-515,-270.43
77949,1.82416,-515,-22.5986,-231.723
77950,1.58883,-515,434.093,134.426
77951,3.55317,-274.375,6.72966,215
77952,1.17501,190.552,515,58.5875
77953,5.53623,234.984,-17.212,215
77954,3.11559,-263.858,515,-2.15843
77955,5.56296,99.436,364.226,215
77956,0.657711,-515,224.097,-17.6453
77957,6.2726,149.667,-515,-147.583
77958,1.41835,-1.7941,515,-204.541
77959,2.08723,226.916,-515,166.587
77960,1.33834,515,429.758,47.7759
77961,6.96533,175.636,-132.66,215
77962,2.51299,515,44.9095,176.885
77963,2.63059,299.532,-515,67.638
77964,3.16251,-310.4,315.74,215
77965,4.36885,-47.9937,35.3637,215
77966,3.65382,-515,-139.511,-152.147
77967,2.21002,-244.136,-483.677,-515
77968,2.1811,372.884,-292.122,-515
77969,2.54531,515,-273.434,-35.7931
77970,0.93085,228.629,-515,-204.809
77971,3.19484,515,438.805,-167.269
77972,6.93961,-84.497,133.046,215
77973,4.24381,-167.023,104.699,215
77974,1.55293,-67.0084,163.121,-515
77975,5.87862,-323.48,-515,-471.206
77976,2.11433,-142.227,-398.879,-515
77977,1.08536,372.704,-515,198.733
77978,7.16836,477.503,515,-391.649
77979,8.71774,25.3233,515,-33.6215
77980,3.56115,161.963,515,-5.25079
77981,4.23592,-515,-108.163,-290.08
77982,1.52787,-286.38,-128.512,215
77983,3.71461,162.265,-76.2175,215
77984,5.68959,320.142,-515,155.875
77985,1.48034,6.73899,340.405,215
77986,4.95362,48.3946,34.0115,215
77987,2.40916,515,375.088,-344.897
77988,2.77173,-48.4694,-115.401,215
77989,3.436,-348.223,-443.677,215
77990,5.71256,-21.2864,24.0243,215
77991,5.51954,-211.227,-515,88.1575
77992,1.98147,91.9831,150.572,215
77993,2.07616,119.375,515,-103.453
77994,0.696591,323.728,68.4719,215
77995,2.44031,312.69,173.926,-515
77996,1.12695,177.237,152.755,-515
77997,1.42643,438.748,-515,-481.855
77998,3.80964,191.398,275.25,215
